Bairros_SP,Bairros_Fortaleza,Bairros_RJ,Causa_Afastamento_1,Causa_Afastamento_2,Causa_Afastamento_3,Motivo_Desligamento,CBO_Ocupacao_2002,CNAE_2_0_Classe,CNAE_95_Classe,Distritos_SP,Vinculo_Ativo_31_12,Faixa_Etaria,Faixa_Hora_Contrat,Faixa_Remun_Dezem__SM_,Faixa_Remun_Media__SM_,Faixa_Tempo_Emprego,Escolaridade_apos_2005,Qtd_Hora_Contr,Idade,Ind_CEI_Vinculado,Ind_Simples,Mes_Admissao,Mes_Desligamento,Mun_Trab,Municipio,Nacionalidade,Natureza_Juridica,Ind_Portador_Defic,Qtd_Dias_Afastamento,Raca_Cor,Regioes_Adm_DF,Vl_Remun_Dezembro_Nom,Vl_Remun_Dezembro__SM_,Vl_Remun_Media_Nom,Vl_Remun_Media__SM_,CNAE_2_0_Subclasse,Sexo_Trabalhador,Tamanho_Estabelecimento,Tempo_Emprego,Tipo_Admissao,Tipo_Estab,Tipo_Estab_1,Tipo_Defic,Tipo_Vinculo,IBGE_Subsetor,Vl_Rem_Janeiro_SC,Vl_Rem_Fevereiro_SC,Vl_Rem_Marco_SC,Vl_Rem_Abril_SC,Vl_Rem_Maio_SC,Vl_Rem_Junho_SC,Vl_Rem_Julho_SC,Vl_Rem_Agosto_SC,Vl_Rem_Setembro_SC,Vl_Rem_Outubro_SC,Vl_Rem_Novembro_SC,Ano_Chegada_Brasil,Ind_Trab_Intermitente,Ind_Trab_Parcial,DIV_CNAE_20
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,3,6,3,2,5,7,44,22,0,0,0,{ñ,150140,150140,10,2062,0,10,4,0,"0000001447,11","000001,31","0000001418,79","000001,28",4511101,1,4,"    31,7",0,1,"CNPJ                ",0,10,16,"000001360,54","000001316,73","000001814,05","000001360,54","000001447,11","000001273,28","000001171,02","000001291,98","000001648,91","000001447,11","000001447,11",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,6,6,6,5,7,7,44,42,0,0,0,{ñ,150553,150553,10,2062,0,0,8,0,"0000004297,17","000003,90","0000003478,29","000003,15",4511101,1,5,"    79,8",0,1,"CNPJ                ",0,10,16,"000004052,18","000004096,89","000003256,65","000003178,76","000003284,33","000003243,06","000003160,71","000003310,97","000003331,52","000003152,44","000003374,90",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,5,6,3,2,4,7,44,35,0,0,0,{ñ,150840,150840,10,2062,0,0,8,0,"0000001139,62","000001,03","0000001171,69","000001,06",4530701,1,3,"    18,7",0,1,"CNPJ                ",0,10,16,"000001038,75","000000836,38","000001175,82","000001247,46","000001293,19","000001196,73","000001411,16","000001274,33","000001165,16","000001148,65","000001133,10",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,40,0,991305,49213,60232,"           {ñ class}",1,3,6,3,2,6,7,44,22,0,0,0,{ñ,150442,150442,10,2062,0,4,8,0,"0000001607,43","000001,46","0000001609,27","000001,46",4921301,1,8,"    51,9",0,1,"CNPJ                ",0,10,20,"000001539,32","000001540,44","000001540,16","000001540,54","000001542,91","000001546,22","000001541,53","000001540,22","000001573,58","000002191,54","000001607,43",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,7,4,4,7,44,33,0,1,0,{ñ,0,150680,10,2135,0,0,8,0,"0000004820,02","000004,38","0000002393,73","000002,17",4520001,1,4,"    14,9",0,1,"CNPJ                ",0,10,16,"000002252,10","000002100,90","000002370,57","000002482,13","000002231,16","000002482,49","000002468,64","000001621,15","000001721,82","000001721,82","000002452,02",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49299,60259,"           {ñ class}",1,5,6,5,4,3,7,44,38,0,0,6,{ñ,150553,150553,10,2062,0,0,4,0,"0000002440,20","000002,21","0000002938,52","000002,66",4929902,1,7,"     6,4",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001307,25","000000028,41","000003008,92","000003306,15","000003662,70","000004003,47",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,5,6,5,4,2,7,44,35,0,0,9,{ñ,150553,150553,10,2062,0,0,8,0,"0000002350,89","000002,13","0000002948,61","000002,67",4930201,1,6,"     3,7",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000002964,34","000003489,77","000002989,44",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,4,6,5,3,3,7,44,26,0,1,4,{ñ,0,150553,10,2305,0,0,9,0,"0000002432,70","000002,21","0000002216,18","000002,00",4530703,1,5,"     8,1",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000428,26","000002429,58","000002168,07","000002383,32","000002505,49","000002418,77","000002453,57","000002725,91",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,4,2,5,7,44,25,0,1,0,{ñ,0,150240,10,2305,0,0,9,0,"0000001779,69","000001,61","0000001467,74","000001,32",4520001,1,5,"    25,0",0,1,"CNPJ                ",0,10,16,"000001112,40","000001120,57","000001036,62","000001113,44","000001106,82","000001557,96","000001603,60","000002056,41","000001606,14","000001716,50","000001802,83",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,4,6,5,3,6,7,44,25,0,0,0,{ñ,150420,150420,10,2305,0,0,8,0,"0000002466,08","000002,24","0000002156,51","000001,95",4930202,1,7,"    36,7",0,1,"CNPJ                ",0,10,20,"000001812,98","000002069,44","000001877,59","000001996,49","000001908,29","000001947,37","000001952,63","000001970,13","000002874,17","000002613,18","000002389,86",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,5,6,5,4,4,7,44,30,0,0,0,{ñ,150420,150420,10,2305,0,0,8,0,"0000003251,60","000002,95","0000003283,04","000002,98",4930202,1,7,"    14,4",0,1,"CNPJ                ",0,10,20,"000003752,69","000003267,84","000003366,52","000003187,60","000003106,89","000003054,63","000002742,80","000003696,07","000003233,31","000003241,08","000003495,46",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,49302,60267,"           {ñ class}",1,6,6,99,2,4,7,44,44,0,0,0,{ñ,150420,150420,10,2305,0,252,8,0,"0000000000,00","000000,00","0000001599,49","000001,45",4930202,1,7,"    16,4",0,1,"CNPJ                ",0,10,20,"000000364,44","000002021,26","000002228,74","000001948,36","000001249,72","000001784,47","000000177,61","000000118,41","000000000,00","000000000,00","000000000,00",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,5,6,5,4,7,7,44,35,0,0,0,{ñ,150420,150420,10,2305,0,0,8,0,"0000002492,75","000002,26","0000002772,93","000002,51",4930202,1,7,"    66,9",0,1,"CNPJ                ",0,10,20,"000003032,70","000002395,93","000002614,39","000002761,63","000002605,32","000002632,98","000002599,70","000002814,75","000003223,64","000002987,03","000003114,38",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,6,6,3,2,4,7,44,43,0,0,0,{ñ,150420,150420,10,2305,0,0,8,0,"0000001617,61","000001,47","0000001527,27","000001,38",4930202,1,7,"    13,3",0,1,"CNPJ                ",0,10,20,"000001678,04","000001569,50","000001512,97","000001418,37","000001432,59","000001393,58","000000013,56","000001528,17","000001538,41","000001668,50","000001613,58",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,1555,1457,"           {ñ class}",1,5,6,8,6,5,7,44,31,0,0,0,{ñ,150650,150650,10,2062,0,0,8,0,"0000006150,67","000005,59","0000005196,85","000004,72",155501,1,10,"    25,8",0,1,"CNPJ                ",0,10,25,"000004070,49","000003740,10","000004426,48","000005577,85","000005311,48","000005221,23","000004179,59","000005581,95","000005977,93","000005809,46","000000063,15",0,0,0,15
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,4,3,6,7,44,54,0,1,0,{ñ,0,150240,10,2305,0,0,8,0,"0000001932,51","000001,75","0000001786,87","000001,61",4520001,1,5,"    58,9",0,1,"CNPJ                ",0,10,16,"000001560,34","000001748,12","000001726,61","000001720,95","000002218,47","000001179,65","000001737,95","000002098,20","000001862,33","000001752,64","000001904,75",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,56201,55247,"           {ñ class}",1,5,6,5,4,2,7,44,33,0,0,7,{ñ,150215,150215,10,2062,0,0,8,0,"0000002422,43","000002,20","0000002238,24","000002,02",5620101,1,9,"     5,3",2,1,"CNPJ                ",0,10,13,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000967,78","000002419,46","000002566,77","000002491,88","000002561,16",0,0,0,56
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,16218,20214,"           {ñ class}",1,4,6,5,4,6,7,44,27,0,1,0,{ñ,0,150795,10,2062,0,0,8,0,"0000002415,64","000002,19","0000002400,92","000002,17",1621800,1,7,"    45,6",0,1,"CNPJ                ",0,10,7,"000002092,65","000002366,16","000002466,61","000000023,27","000002451,12","000002294,02","000002364,51","000002856,04","000002479,84","000002347,19","000002350,29",0,0,0,16
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,84116,75116,"           {ñ class}",1,6,6,6,4,8,7,44,49,0,0,0,{ñ,150730,150730,10,1031,0,0,99,0,"0000003393,75","000003,08","0000002963,64","000002,68",8411600,1,8,"   142,2",0,1,"CNPJ                ",0,35,24,"000001857,94","000002477,25","000001857,94","000002267,58","000003383,74","000003383,74","000003376,75","000003383,74","000003393,75","000003393,75","000003393,75",0,0,0,84
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,49213,60232,"           {ñ class}",1,6,6,5,4,4,7,44,41,0,0,0,{ñ,150550,150550,10,2062,0,12,8,0,"0000002551,92","000002,31","0000002648,41","000002,40",4921301,1,7,"    15,2",0,1,"CNPJ                ",0,10,20,"000002448,34","000000023,40","000002369,30","000002753,86","000002672,20","000002633,95","000003136,50","000002811,42","000002733,97","000002680,83","000002648,64",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,5,6,5,3,2,7,44,30,0,0,9,{ñ,150420,150420,10,2305,0,0,8,0,"0000002492,81","000002,26","0000002149,85","000001,95",4930202,1,7,"     3,3",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000676,07","000002643,89","000002786,64",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,49302,60267,"           {ñ class}",1,4,6,5,4,6,7,44,27,0,0,0,{ñ,150420,150420,10,2305,0,4,8,0,"0000002329,29","000002,11","0000002273,59","000002,06",4930202,1,7,"    36,9",0,1,"CNPJ                ",0,10,20,"000002018,11","000002426,31","000002028,58","000001928,19","000002408,99","000002721,87","000001967,59","000002135,91","000000023,39","000002253,56","000002725,69",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,4,6,99,5,7,7,44,29,0,0,0,{ñ,150442,150442,10,2062,0,0,8,0,"0000000000,00","000000,00","0000003656,66","000003,32",4511104,1,6,"    64,9",0,1,"CNPJ                ",0,10,16,"000005063,64","000002685,34","000005110,76","000004331,23","000004010,05","000003446,68","000003491,29","000003033,05","000003185,40","000002992,41","000002873,49",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,45111,50105,"           {ñ class}",1,3,6,4,2,4,8,44,23,0,0,0,{ñ,150680,150680,10,2062,0,18,8,0,"0000001689,79","000001,53","0000001358,11","000001,22",4511101,1,6,"    13,8",0,1,"CNPJ                ",0,10,16,"000000013,40","000000013,40","000000013,40","000000013,40","000001183,66","000000848,66","000000013,40","000000000,00","000000013,40","000001645,52","000001531,66",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,6,5,5,7,44,56,0,0,0,{ñ,140010,140010,10,2062,0,0,8,0,"0000004137,72","000003,76","0000003715,11","000003,37",4511101,1,6,"    30,3",0,1,"CNPJ                ",0,10,16,"000003561,92","000003644,70","000003614,70","000003584,65","000003631,68","000003612,20","000003645,16","000003617,08","000003615,20","000003881,62","000004034,70",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,5,6,3,2,6,9,44,30,0,0,0,{ñ,140010,140010,10,2062,0,0,8,0,"0000001529,33","000001,39","0000001498,93","000001,35",4921301,1,6,"    55,8",0,1,"CNPJ                ",0,10,20,"000001914,89","000000015,83","000000015,83","000000000,00","000000000,00","000000000,00","000000000,00","000000685,96","000000015,83","000000015,83","000001529,33",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,4,6,6,4,5,8,44,25,0,0,0,{ñ,140010,140010,10,2062,0,0,8,0,"0000003601,49","000003,27","0000002681,93","000002,43",4511101,2,6,"    26,5",0,1,"CNPJ                ",0,10,16,"000000013,20","000000013,20","000000013,20","000003055,75","000002566,73","000002767,44","000002061,55","000002730,15","000003743,98","000004136,13","000003560,02",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,3,2,6,2,44,35,0,1,0,{ñ,0,150293,10,2305,0,104,2,0,"0000001200,00","000001,09","0000001164,44","000001,05",4520002,1,2,"    39,9",0,1,"CNPJ                ",0,10,16,"000000004,80","000000000,00","000000000,00","000000001,60","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000012,00","000000016,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,5,4,5,2,44,37,0,0,0,{ñ,150680,150680,10,2062,0,0,8,0,"0000003226,44","000002,93","0000003013,21","000002,73",4511101,1,6,"    35,4",0,1,"CNPJ                ",0,10,16,"000003060,04","000002571,63","000003176,75","000002779,85","000003421,22","000001871,30","000003150,42","000003181,33","000003247,02","000002509,96","000003962,59",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,6,6,5,4,2,2,44,45,0,0,9,{ñ,140010,140010,10,2062,0,0,8,0,"0000002857,11","000002,59","0000002763,79","000002,50",4511106,1,2,"     3,7",3,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000697,71","000001744,28","000001744,28","000001744,28","000001744,28","000002093,13","000002674,31","000002857,11","000002666,63",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,6,6,3,2,1,4,44,45,0,1,12,{ñ,0,140010,10,2062,0,0,8,0,"0000001358,00","000001,23","0000001358,00","000001,23",4921301,1,6,"     0,9",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,5,6,5,4,7,5,44,36,0,1,0,{ñ,0,140010,10,2062,0,0,9,0,"0000002621,84","000002,38","0000002552,26","000002,31",4921301,1,6,"   102,1",0,1,"CNPJ                ",0,10,20,"000000025,36","000000025,36","000000025,36","000000025,36","000000025,36","000000025,36","000000025,36","000000025,36","000000025,36","000002550,13","000002631,22",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,7,6,6,6,44,31,0,0,0,{ñ,140010,140010,10,2062,0,15,8,0,"0000005350,66","000004,86","0000004775,39","000004,33",4511101,1,6,"    52,5",0,1,"CNPJ                ",0,10,16,"000004138,24","000003875,93","000003828,32","000005436,65","000003947,90","000008004,45","000003706,02","000004049,49","000003951,04","000004911,80","000006104,24",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",90,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,99,4,4,7,44,33,0,0,0,{ñ,140010,140010,10,2062,0,50,8,0,"0000000000,00","000000,00","0000003034,61","000002,75",4511101,1,6,"    19,6",0,1,"CNPJ                ",0,10,16,"000001963,73","000001888,81","000002391,92","000003663,83","000003675,67","000003880,78","000002363,08","000003386,42","000003973,56","000003837,64","000002355,29",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,5,4,6,7,44,31,0,0,0,{ñ,140010,140010,10,2062,0,0,8,0,"0000002958,19","000002,68","0000003264,38","000002,96",4511101,1,6,"    52,0",0,1,"CNPJ                ",0,10,16,"000002021,45","000002123,48","000003621,14","000004298,54","000003005,31","000002531,88","000003808,77","000003342,80","000002148,12","000005037,83","000004275,05",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,47636,52493,"           {ñ class}",1,4,6,3,2,1,7,44,26,0,1,11,{ñ,0,140010,10,2062,0,0,8,0,"0000001177,00","000001,07","0000001137,76","000001,03",4763605,1,2,"     1,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001098,53",0,0,0,47
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,4,6,5,4,7,7,44,29,0,0,0,{ñ,140010,140010,10,2062,0,0,2,0,"0000002547,72","000002,31","0000002533,73","000002,29",4921301,1,6,"   104,7",0,1,"CNPJ                ",0,10,20,"000002877,34","000002585,67","000000024,69","000000000,00","000000000,00","000000000,00","000000000,00","000002304,40","000000024,69","000000024,69","000002547,72",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,5,6,4,3,7,7,44,31,0,0,0,{ñ,140010,140010,10,2062,0,0,8,0,"0000001772,50","000001,61","0000001754,76","000001,59",4921301,1,6,"    89,5",0,1,"CNPJ                ",0,10,20,"000002007,76","000000017,20","000000017,20","000000000,00","000000000,00","000000000,00","000000000,00","000001605,33","000000017,20","000000017,20","000001772,50",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",85,85,99,0,991305,45200,50202,"           {ñ class}",1,7,6,4,3,7,7,44,62,0,1,0,{ñ,160030,160030,10,2062,0,115,8,0,"0000001792,49","000001,62","0000001698,26","000001,53",4520002,1,3,"    86,9",0,1,"CNPJ                ",0,10,16,"000001792,49","000001792,49","000001792,49","000001792,49","000000115,64","000000000,00","000000000,00","000000346,93","000001792,49","000002389,99","000001792,49",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,5,4,4,7,44,38,0,0,0,{ñ,160030,160030,10,2062,1,0,8,0,"0000002287,78","000002,07","0000002604,71","000002,36",4511101,1,6,"    22,6",0,1,"CNPJ                ",1,10,16,"000003419,61","000001902,12","000002339,80","000002211,65","000002784,81","000002492,15","000003471,32","000002575,84","000002923,37","000002974,99","000001873,13",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,45111,50105,"           {ñ class}",1,7,6,4,4,8,7,44,57,0,0,0,{ñ,160030,160030,10,2062,0,47,8,0,"0000002062,08","000001,87","0000002236,58","000002,02",4511101,1,6,"   143,9",0,1,"CNPJ                ",0,10,16,"000001768,37","000000785,53","000000000,00","000002661,86","000002735,18","000001832,56","000002554,73","000002661,04","000002546,87","000002383,93","000002610,30",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,3,1,4,7,44,35,0,0,0,{ñ,160030,160030,10,2062,0,0,8,0,"0000001216,78","000001,10","0000001096,90","000000,99",4511101,1,6,"    17,0",0,1,"CNPJ                ",0,10,16,"000001130,92","000001130,92","000001130,92","000001130,92","000000735,10","000000664,19","000001257,35","000000912,59","000001216,78","000001216,78","000001419,58",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",85,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,5,3,4,7,44,27,0,1,0,{ñ,160060,160060,10,2305,0,113,9,0,"0000002310,00","000002,10","0000002121,98","000001,92",4520002,1,3,"    23,9",0,1,"CNPJ                ",0,10,16,"000000023,10","000000023,10","000002542,86","000000023,10","000000003,08","000000000,00","000000000,00","000000003,85","000000023,10","000000023,10","000000023,10",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,8,7,8,7,44,56,0,0,0,{ñ,160030,160030,10,2062,0,0,8,0,"0000005779,75","000005,25","0000005821,89","000005,28",4511101,1,6,"   289,1",0,1,"CNPJ                ",0,10,16,"000004050,91","000005879,86","000005666,17","000003381,16","000007632,46","000005961,05","000004417,72","000004686,34","000011055,64","000004983,79","000006367,92",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,6,6,6,5,8,7,44,41,0,0,0,{ñ,160030,160030,10,2062,0,1,8,0,"0000004051,02","000003,68","0000003973,67","000003,60",4511101,1,5,"   128,1",0,1,"CNPJ                ",0,10,16,"000003075,01","000003899,47","000003546,24","000002785,29","000004650,94","000004608,55","000004886,83","000004252,39","000004781,95","000003916,83","000003229,54",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,41204,45217,"           {ñ class}",1,7,6,5,4,3,7,44,50,0,0,5,{ñ,160030,160030,10,2062,0,0,8,0,"0000003256,86","000002,96","0000003268,96","000002,96",4120400,1,7,"     7,6",2,1,"CNPJ                ",0,10,15,"000000000,00","000000000,00","000000000,00","000000000,00","000002133,28","000003300,06","000003727,77","000003168,45","000003659,21","000003508,30","000003397,78",0,0,0,41
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,5,6,5,4,2,9,44,37,0,0,7,{ñ,160030,160030,10,2305,0,0,8,0,"0000002999,55","000002,72","0000002964,05","000002,69",4921301,1,7,"     5,4",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001497,82","000002848,46","000003522,18","000003372,11","000003544,20",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,99,99,8,1,44,33,0,0,0,{ñ,170550,170550,10,2062,0,0,2,0,"0000000000,00","000000,00","0000000000,00","000000,00",4520001,1,2,"   135,9",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,45111,50105,"           {ñ class}",1,5,6,3,4,3,2,44,36,0,0,5,{ñ,170210,170210,10,2054,0,20,8,0,"0000001547,79","000001,40","0000002358,77","000002,14",4511104,1,5,"     7,6",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000001728,46","000002729,14","000002729,14","000002699,99","000002638,17","000002068,40","000002729,14",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,49213,60232,"           {ñ class}",1,6,6,5,4,8,2,44,42,0,0,0,{ñ,172100,172100,10,2062,0,1,2,0,"0000002213,87","000002,01","0000002231,29","000002,02",4921301,1,7,"   215,8",0,1,"CNPJ                ",0,10,20,"000002453,08","000002432,54","000002130,95","000002110,94","000002194,32","000002206,73","000002135,19","000002223,21","000002217,48","000002217,08","000002240,19",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,7,5,8,4,44,56,0,0,0,{ñ,170950,170950,10,2062,0,0,8,0,"0000004552,64","000004,13","0000003736,31","000003,39",4511101,1,5,"   294,9",0,1,"CNPJ                ",0,10,16,"000002655,13","000004682,75","000003808,98","000005470,74","000005678,69","000002740,80","000001784,10","000003437,12","000002449,94","000003617,21","000003957,73",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,6,6,5,4,5,4,44,40,0,0,0,{ñ,170210,170210,10,2062,0,0,2,0,"0000002955,64","000002,68","0000002894,25","000002,62",4511101,1,5,"    26,6",0,1,"CNPJ                ",0,10,16,"000000028,00","000000028,00","000002800,01","000000028,00","000000028,00","000000028,00","000002800,01","000000028,00","000002800,19","000000028,00","000003775,20",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,2,1,6,4,44,31,0,1,0,{ñ,170200,170200,10,2135,0,0,8,0,"0000001100,00","000001,00","0000001100,00","000001,00",4520002,1,2,"    47,9",0,1,"CNPJ                ",0,10,16,"000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,6,6,6,5,8,4,44,47,0,0,0,{ñ,170210,170210,10,2054,0,0,4,0,"0000003761,75","000003,41","0000003971,00","000003,60",4930202,1,10,"   129,4",0,1,"CNPJ                ",0,10,20,"000003719,49","000003676,51","000003701,91","000004867,38","000004343,66","000004049,04","000003977,30","000003970,53","000003882,70","000003738,74","000003963,04",0,0,0,49
